customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No
8036-TR00217,Female,0,Yes,No,32,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),63.1,2000.17,No
9887-TR01387,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),75.63,3157.47,No
7360-TR00206,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.07,4122.42,No
3299-TR02354,Female,0,No,No,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),80.57,4699.92,No
4389-TR01563,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.66,1760.43,No
9379-TR01095,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.53,7660.16,No
3823-TR01226,Male,0,No,No,48,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.01,3833.58,No
3999-TR02093,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,80.04,4067.41,No
3502-TR02876,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.0,1498.78,Yes
3494-TR01783,Female,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,71.27,4910.75,No
4503-TR01247,Female,1,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.78,587.1,No
5478-TR00924,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.91,1480.74,No
6171-TR01123,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.34,22.34,No
7005-TR01924,Female,0,Yes,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,56.25,214.31,Yes
3938-TR02396,Female,1,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),68.29,1748.4,No
9934-TR01383,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.56,824.06,No
7124-TR00904,Female,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.77,907.23,No
8427-TR01249,Female,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,21.83,85.37,No
2328-TR02246,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),119.5,4836.12,No
4477-TR00660,Male,1,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,99.48,3771.83,No
4426-TR00457,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.89,4621.26,No
6341-JVQGF,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.15,2545.75,No
7420-TR00439,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.3,21.3,No
6745-TR02897,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,87.36,5766.4,No
3642-TR00863,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,529.33,No
1661-TR02452,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),87.24,5511.2,No
1909-TR02152,Female,1,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.76,880.23,No
5151-TR00916,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,90.35,2217.52,No
3457-TR00772,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.7,294.19,Yes
5161-TR01863,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.21,888.17,No
2070-TR00769,Male,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.1,1599.53,No
9760-TR02323,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.55,1009.33,Yes
3862-TR00874,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.91,1303.11,No
8726-TR01199,Female,0,No,No,11,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,34.5,361.68,No
8745-TR02349,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.11,1530.73,No
7072-TR00591,Female,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.84,26.95,No
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No
6836-TR02843,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.79,80.93,No
2485-TR00557,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,71.97,No
5801-TR00424,Male,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.42,5022.29,No
2909-TR02738,Male,1,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.18,3192.45,No
5813-TR02209,Male,1,Yes,No,23,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.72,1471.77,No
2080-SRCDE,Female,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.4,25.4,No
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No
3029-TR02199,Male,1,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.29,7207.29,No
4423-TR00102,Male,0,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.47,2806.0,No
9441-TR02424,Female,1,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.85,6047.1,No
2155-TR01931,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.97,20.32,No
8712-TR02695,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),76.47,885.04,No
1270-TR00103,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.41,1.13,Yes
7956-TR01072,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.97,4639.32,No
1945-TR02376,Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.06,352.15,No
9116-TR01610,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.54,334.84,No
4148-TR00302,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.61,2.23,Yes
9388-TR01816,Male,1,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.91,1623.99,No
4463-TR01003,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),88.19,2677.76,No
1021-TR01528,Female,0,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.09,1387.02,Yes
8360-TR00579,Male,0,Yes,No,26,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,41.33,1067.02,No
9919-TR02810,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.03,192.39,No
9789-TR02033,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,198.05,No
9254-TR01255,Male,0,Yes,No,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.39,3896.4,No
3727-OWVYD,Male,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,61.2,2021.2,No
3716-TR02404,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),87.59,6126.67,No
6559-TR01850,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),107.11,7634.6,No
2493-TR02435,Female,1,Yes,Yes,27,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,37.41,1029.0,No
7411-TR00684,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.4,7814.08,No
7284-TR01278,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,72.1,149.13,Yes
7183-TR00829,Male,1,No,No,0,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,39.26,0.06,Yes
3082-TR01946,Female,1,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.41,851.47,Yes
9847-TR02211,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.54,547.26,No
3352-TR01599,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,891.14,No
3697-TR00382,Female,1,Yes,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),68.55,1732.19,No
6419-TR00435,Male,0,No,No,38,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,62.97,2387.42,No
1334-TR00119,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),43.82,0.0,Yes
5012-TR01223,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.91,625.84,Yes
7650-TR01356,Female,0,Yes,No,56,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.25,3175.96,No
5852-TR00532,Female,1,Yes,No,62,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),48.67,3080.48,No
8912-TR00323,Female,1,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),74.17,4708.36,No
5380-WJKOV,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.35,3549.25,Yes
9712-TR00124,Female,1,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.07,945.05,No
6992-TR01332,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.46,436.15,No
2721-TR02359,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,96.48,4045.34,No
8329-TR02839,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),82.19,2326.39,No
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No
8271-TR01789,Female,0,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.11,4555.77,No
6606-TR00460,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.64,473.36,Yes
9382-TR02253,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.98,226.78,No
2234-TR01337,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.25,0.44,No
9947-OTFQU,Male,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,1074.3,Yes
3791-TR02151,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),62.58,4131.26,No
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No
8094-TR00773,Female,0,No,No,6,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,52.34,316.97,No
9528-TR00898,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,80.75,0.0,Yes
6220-TR01147,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.29,1443.66,No
5521-TR02697,Male,1,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.44,5174.2,No
8256-TR02696,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.22,406.86,No
1350-TR02599,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.41,3921.85,Yes
7481-TR01275,Male,0,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.05,1933.78,No
3878-TR02134,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,708.99,Yes
5222-TR02456,Female,1,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,112.89,6109.93,No
6322-TR01394,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),95.97,4606.58,Yes
4562-TR00558,Female,0,No,No,6,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),47.4,294.39,No
8788-TR01914,Female,1,No,No,19,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.5,1022.45,No
2230-TR00602,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.7,165.23,No
8927-TR00203,Male,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),40.13,2900.75,No
3906-TR02012,Female,0,No,No,49,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),61.82,2893.08,No
6620-TR01489,Male,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.5,1468.81,Yes
2153-TR00042,Male,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),41.45,3060.44,No
4074-TR00222,Male,0,No,No,0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.68,0.0,Yes
4525-TR01055,Male,0,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.93,598.4,No
5861-TR00722,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,66.72,203.6,Yes
7067-TR02704,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,78.72,147.99,Yes
5143-TR02699,Female,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),77.93,3402.95,No
2214-TR01488,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.6,591.39,No
2027-TR02276,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,96.0,4056.4,No
5195-TR01492,Male,1,No,No,0,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,37.51,0.0,Yes
3874-TR01777,Female,1,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.54,2981.69,Yes
4631-TR00063,Female,0,Yes,No,58,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),56.35,3237.36,No
5201-TR02748,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,90.73,634.26,Yes
5663-TR01019,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),42.68,0.0,Yes
1132-TR01342,Female,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),72.09,3074.2,No
8997-TR00257,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.74,269.57,Yes
9317-TR02095,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,43.2,369.43,No
7655-TR02186,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,35.82,1288.73,No
3573-TR02228,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.46,1420.94,No
4172-TR01972,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.93,21.93,Yes
2570-TR00934,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.36,1048.03,Yes
3723-TR02566,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,82.28,2514.78,No
7200-TR00664,Female,1,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),83.95,4409.47,Yes
1764-TR01480,Female,0,No,No,51,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.28,2960.14,No
4482-TR01848,Male,0,Yes,No,56,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),48.82,2790.79,No
5651-TR00715,Female,0,Yes,Yes,28,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,85.16,2460.57,No
1777-TR00799,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.22,752.58,Yes
8568-TR02886,Female,1,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.37,0.87,Yes
3355-TR00703,Male,0,No,No,65,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),51.83,3226.68,No
3058-TR01386,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),97.76,6781.54,No
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes
2808-TR02678,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.68,4757.23,No
3636-TR00287,Male,0,Yes,Yes,36,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.13,2816.28,No
2159-TR01177,Female,1,No,No,10,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.67,551.59,No
8662-TR00410,Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.62,3489.92,No
2376-TR00919,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,67.9,265.33,Yes
5167-TR00603,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.59,652.83,No
7926-TR00194,Male,1,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.67,7366.91,No
5847-TR00266,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.76,2811.74,No
6908-TR00848,Female,1,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.49,3837.75,No
1626-TR00826,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.04,95.7,Yes
9502-TR00219,Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.91,122.93,No
8697-TR00340,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.57,0.0,Yes
7934-TR02463,Male,0,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,51.6,1829.92,No
6777-TR01371,Female,0,Yes,No,59,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.63,3454.17,No
4948-TR00719,Female,1,No,No,50,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),83.9,4090.18,Yes
